code,code,name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
708,708,Amqa,129333.0,44678.0,140007.0,137848.0,52013.0,87244.0,8327.0,183656.0,71585.0,131665.0,45830.0,127366.0,217278.0,111851.0,150182.0,73900.0,44800.0,127366.0,458186.0,174070.0,175904.0,50500.0,49856.0,173285.0,101446.0,177427.0,129628.0,122006.0,166720.0
3712,3712,Enav,52410.0,89281.0,63085.0,63234.0,141335.0,46484.0,110020.0,106733.0,115182.0,57051.0,89172.0,50444.0,140356.0,32243.0,73260.0,75360.0,88142.0,50444.0,381263.0,97147.0,98982.0,83361.0,82340.0,96363.0,34524.0,100505.0,52706.0,45084.0,89797.0
534,534,Isifya,92666.0,18886.0,103341.0,97330.0,96722.0,46725.0,45439.0,146990.0,70569.0,91146.0,14926.0,90700.0,180612.0,75185.0,113516.0,46852.0,12519.0,90700.0,421520.0,137403.0,139238.0,45472.0,49149.0,136619.0,60927.0,140761.0,92962.0,85340.0,130054.0
7700,7700,Afula,89366.0,47605.0,100041.0,100190.0,66977.0,45421.0,68344.0,143689.0,37376.0,94007.0,47496.0,87399.0,177312.0,71884.0,110216.0,4372.0,46465.0,87399.0,418219.0,134103.0,135938.0,14022.0,13001.0,133319.0,63117.0,137461.0,89662.0,82040.0,126753.0
3617,3617,Ofra,77143.0,176176.0,72305.0,86101.0,194603.0,136809.0,196915.0,114855.0,150688.0,80792.0,176067.0,96364.0,141198.0,102246.0,73890.0,141792.0,175037.0,96364.0,324917.0,37351.0,26035.0,153465.0,152444.0,31812.0,125143.0,27558.0,101008.0,95557.0,97919.0
3778,3778,Ez Efrayim,31141.0,103926.0,41816.0,41457.0,155980.0,64559.0,124665.0,85464.0,129827.0,35273.0,103817.0,24113.0,119087.0,29995.0,51991.0,90005.0,102786.0,24113.0,359994.0,75878.0,77713.0,98005.0,96984.0,75094.0,52893.0,79236.0,28757.0,23306.0,68528.0
917,917,Atsmon Segev,121286.0,37033.0,131960.0,132109.0,44232.0,77125.0,28888.0,175609.0,53208.0,125926.0,38186.0,119319.0,209231.0,103804.0,142135.0,47774.0,37155.0,119319.0,450139.0,166022.0,167857.0,32123.0,31478.0,165238.0,91327.0,169380.0,121581.0,113959.0,158673.0
531,531,Arrabe,125674.0,41422.0,136349.0,136498.0,35533.0,81513.0,35763.0,179997.0,34434.0,130315.0,42574.0,123707.0,213619.0,108192.0,146523.0,43494.0,41544.0,123707.0,454527.0,170411.0,172246.0,37213.0,36569.0,169627.0,95716.0,173768.0,125969.0,118348.0,163061.0
1246,1246,Aramsha,145233.0,56347.0,155908.0,149517.0,44202.0,98913.0,19996.0,199556.0,89337.0,143334.0,57499.0,143266.0,233178.0,127751.0,166082.0,89800.0,56469.0,143266.0,474086.0,189970.0,191805.0,66401.0,65756.0,189186.0,113115.0,193327.0,145528.0,137907.0,182620.0
1335,1335,Arab Al Naim,125825.0,41573.0,136500.0,136649.0,40667.0,81665.0,35767.0,180148.0,41952.0,130466.0,42725.0,123858.0,213771.0,108343.0,146675.0,51012.0,41695.0,123858.0,454678.0,170562.0,172397.0,37365.0,36720.0,169778.0,95867.0,173920.0,126121.0,118499.0,163212.0
2560,2560,Arad,136757.0,226994.0,118013.0,133293.0,279048.0,185446.0,247733.0,97183.0,252895.0,140407.0,226885.0,140755.0,45330.0,148486.0,112213.0,213073.0,225854.0,140755.0,219128.0,137119.0,138954.0,221073.0,220052.0,136335.0,173779.0,140477.0,138505.0,140868.0,104746.0
593,593,Arugot,48963.0,142983.0,34002.0,41820.0,195036.0,93953.0,163722.0,26873.0,168884.0,50302.0,142873.0,56744.0,62169.0,64475.0,18988.0,129062.0,141843.0,56744.0,303076.0,52758.0,54593.0,137062.0,136041.0,51974.0,82286.0,56116.0,50711.0,56857.0,20398.0
637,637,Ar'ara,67390.0,54231.0,78065.0,78214.0,106285.0,23446.0,74970.0,121713.0,80132.0,72031.0,54122.0,65424.0,155336.0,49909.0,88240.0,28652.0,53092.0,65424.0,396243.0,112127.0,113962.0,36653.0,35632.0,111343.0,41141.0,115485.0,67686.0,60064.0,104778.0
1192,1192,Ar'ara-BaNegev,132410.0,222646.0,113665.0,128945.0,274700.0,181098.0,243385.0,92836.0,248547.0,136059.0,222537.0,136408.0,30633.0,144138.0,107866.0,208725.0,221507.0,136408.0,224521.0,132772.0,134606.0,216726.0,215705.0,131987.0,169432.0,136129.0,134158.0,136520.0,100399.0
591,591,Aseret,37433.0,128884.0,35477.0,30290.0,197104.0,82423.0,165789.0,30219.0,170951.0,38772.0,131202.0,41557.0,77322.0,52005.0,10648.0,131130.0,127930.0,41557.0,318229.0,55178.0,57013.0,139130.0,138109.0,54394.0,70756.0,58536.0,39181.0,41669.0,13284.0
53,53,Atlit,87290.0,19938.0,94000.0,85733.0,89058.0,35128.0,50134.0,135638.0,82106.0,79550.0,22256.0,82611.0,187217.0,73197.0,112435.0,66594.0,18984.0,82611.0,428124.0,144008.0,145843.0,58320.0,57675.0,143224.0,49331.0,147366.0,83353.0,82669.0,118702.0
3748,3748,Otni'el,127267.0,217503.0,108523.0,123802.0,269557.0,175955.0,238242.0,87693.0,243405.0,130917.0,217394.0,131265.0,36199.0,138996.0,102723.0,203583.0,216364.0,131265.0,273368.0,127629.0,129464.0,211583.0,210562.0,126845.0,164289.0,130986.0,129015.0,131377.0,95256.0
1151,1151,Paran,251991.0,342228.0,233247.0,248527.0,394282.0,300680.0,362967.0,212417.0,308907.0,255641.0,342119.0,255989.0,150214.0,263720.0,227447.0,328307.0,341088.0,255989.0,100096.0,228190.0,212437.0,336307.0,335286.0,222651.0,289013.0,213243.0,253739.0,256102.0,219980.0
3768,3768,Pedu'el,41668.0,114453.0,52343.0,51984.0,166507.0,75086.0,135192.0,95991.0,140354.0,45801.0,114344.0,34641.0,129614.0,40522.0,62518.0,100532.0,113314.0,34641.0,370521.0,86405.0,58350.0,108533.0,107512.0,59535.0,63420.0,59425.0,39285.0,33834.0,79056.0
750,750,Peduyim,109398.0,199634.0,90653.0,105933.0,251688.0,158086.0,220373.0,48571.0,225535.0,113047.0,199525.0,113396.0,29492.0,121126.0,84854.0,185714.0,198495.0,113396.0,264234.0,109760.0,111595.0,193714.0,192693.0,108976.0,146420.0,113117.0,111146.0,113508.0,63424.0
838,838,Pedaya,34960.0,125196.0,15889.0,29824.0,177250.0,83648.0,145935.0,48724.0,151098.0,38610.0,125087.0,38958.0,79388.0,46689.0,17614.0,111276.0,124057.0,38958.0,320295.0,40927.0,42762.0,119276.0,118255.0,40143.0,71982.0,44285.0,36708.0,39070.0,36784.0
537,537,Fureidis,73452.0,33342.0,80163.0,71895.0,96315.0,21291.0,63538.0,121800.0,70162.0,65712.0,35660.0,68773.0,174865.0,59360.0,98597.0,48129.0,32388.0,68773.0,415772.0,131656.0,133491.0,45065.0,48743.0,130872.0,35493.0,135014.0,69515.0,68831.0,104865.0
1104,1104,Poriyya-Kefar Avoda,137723.0,73480.0,148398.0,148547.0,59405.0,93563.0,73834.0,192046.0,4352.0,142364.0,73371.0,135757.0,225669.0,120242.0,158573.0,31555.0,72341.0,135757.0,401443.0,182460.0,151404.0,37039.0,36362.0,181676.0,107765.0,152210.0,138019.0,130397.0,175111.0
1105,1105,Poriyya-Newe Oved,134854.0,70611.0,145529.0,145678.0,56536.0,90694.0,70965.0,189177.0,1483.0,139495.0,70502.0,132887.0,222800.0,117372.0,155704.0,34452.0,69472.0,132887.0,404340.0,179591.0,181426.0,34169.0,33493.0,178807.0,104896.0,182949.0,135150.0,127528.0,172241.0
1313,1313,Poriyya Illit,136140.0,71897.0,146814.0,146963.0,57821.0,91979.0,72251.0,190463.0,2769.0,140780.0,71787.0,134173.0,224085.0,118658.0,156989.0,33002.0,70757.0,134173.0,402891.0,180876.0,182711.0,35455.0,34778.0,180092.0,106181.0,153658.0,136435.0,128813.0,173527.0
767,767,Porat,35062.0,75133.0,44216.0,44438.0,131714.0,28672.0,100399.0,87864.0,105561.0,38255.0,77451.0,30383.0,134540.0,17366.0,61391.0,65739.0,74179.0,30383.0,375447.0,91331.0,93166.0,73740.0,72719.0,90547.0,16712.0,94689.0,31125.0,30636.0,70928.0
749,749,Pattish,114346.0,204582.0,95601.0,110881.0,256636.0,163034.0,225321.0,53519.0,230483.0,117995.0,204473.0,118344.0,34440.0,126074.0,89802.0,190661.0,203443.0,118344.0,260167.0,114708.0,116542.0,198662.0,197641.0,113923.0,151368.0,118065.0,116094.0,118456.0,68372.0
1185,1185,Pelekh,131364.0,48533.0,142039.0,142188.0,44659.0,87204.0,24685.0,185687.0,65627.0,136005.0,49685.0,129397.0,219310.0,113882.0,152214.0,74687.0,48655.0,129397.0,460217.0,176101.0,177936.0,45244.0,44600.0,175317.0,101406.0,179459.0,131660.0,124038.0,168751.0
597,597,Palmahim,23614.0,117536.0,21658.0,18942.0,180738.0,71074.0,149423.0,43193.0,154585.0,27424.0,119854.0,27738.0,98237.0,38186.0,25307.0,114764.0,116582.0,27738.0,339145.0,60352.0,62187.0,122764.0,121743.0,59568.0,59408.0,63710.0,25363.0,27851.0,26258.0
3723,3723,Pene Hever,112956.0,203192.0,94211.0,109491.0,255246.0,161644.0,223931.0,75963.0,229093.0,116605.0,203083.0,116954.0,55229.0,124684.0,88412.0,189271.0,202053.0,116954.0,277762.0,58732.0,89256.0,197272.0,196251.0,61750.0,149978.0,90779.0,114704.0,117066.0,93902.0
3659,3659,Pesagot,87342.0,160126.0,67824.0,97657.0,212180.0,120760.0,180865.0,110373.0,148295.0,91474.0,160017.0,80314.0,136717.0,86196.0,69408.0,146206.0,158987.0,80314.0,322525.0,32870.0,21554.0,154206.0,153185.0,27331.0,109093.0,23077.0,84958.0,79507.0,93437.0
535,535,Fassuta,154201.0,65341.0,164876.0,158512.0,32502.0,107907.0,28990.0,208525.0,70078.0,152328.0,66493.0,152235.0,242147.0,136720.0,175051.0,79138.0,65463.0,152235.0,483055.0,198938.0,200773.0,71951.0,72117.0,198154.0,122109.0,202296.0,154497.0,146875.0,191589.0
2059,2059,Pa'ame Tashaz,91774.0,182010.0,73029.0,88309.0,234064.0,140462.0,202749.0,43648.0,207911.0,95423.0,181901.0,95772.0,31633.0,103502.0,67230.0,168089.0,180871.0,95772.0,272541.0,92136.0,93970.0,176090.0,175069.0,91351.0,128796.0,95493.0,93522.0,95884.0,55678.0
3615,3615,Peza'el,79918.0,131557.0,90593.0,90234.0,139710.0,113336.0,152296.0,134241.0,95794.0,84051.0,131448.0,72890.0,167864.0,78772.0,100768.0,86898.0,130417.0,72890.0,314359.0,80073.0,64320.0,98571.0,97550.0,74534.0,101670.0,65126.0,77535.0,72084.0,117305.0
536,536,Peqi'in (Buqei'a),142643.0,59811.0,153317.0,153467.0,33270.0,98482.0,24075.0,196966.0,54238.0,147284.0,60964.0,140676.0,230588.0,125161.0,163492.0,63298.0,59934.0,140676.0,471496.0,187380.0,189214.0,56953.0,56276.0,186595.0,112685.0,190737.0,142938.0,135316.0,180030.0
281,281,Peqi'in Hadasha,146055.0,58994.0,156730.0,152165.0,35188.0,101560.0,22643.0,200378.0,57650.0,145982.0,60146.0,144089.0,234001.0,128574.0,166905.0,66710.0,59116.0,144089.0,474908.0,190792.0,192627.0,60366.0,59689.0,190008.0,115763.0,194150.0,146351.0,138729.0,183442.0
7800,7800,Pardes Hanna-Karkur,68574.0,49610.0,79249.0,65518.0,108134.0,11420.0,76819.0,115423.0,81981.0,59335.0,51928.0,66608.0,156520.0,38859.0,89424.0,42015.0,48656.0,66608.0,397428.0,113311.0,115146.0,50015.0,48994.0,112527.0,29116.0,116669.0,68870.0,61248.0,98487.0
171,171,Pardesiyya,34270.0,69438.0,43425.0,43647.0,131761.0,22977.0,99634.0,87073.0,105608.0,37464.0,71756.0,29591.0,133748.0,16575.0,60600.0,65786.0,68484.0,29591.0,374656.0,90540.0,92375.0,73787.0,72766.0,89756.0,11017.0,93897.0,30333.0,29845.0,70137.0
599,599,Parod,148593.0,58227.0,159268.0,159417.0,19081.0,104433.0,39349.0,202916.0,45193.0,153234.0,59380.0,146626.0,236539.0,131111.0,169443.0,54253.0,58349.0,146626.0,477446.0,193330.0,195165.0,47909.0,47232.0,192546.0,118635.0,196688.0,148889.0,141267.0,185980.0
2053,2053,Perazon,94913.0,53152.0,105588.0,105737.0,78832.0,50968.0,73891.0,149236.0,49231.0,99554.0,53043.0,92946.0,182859.0,77431.0,115763.0,12492.0,52012.0,92946.0,391697.0,139650.0,141485.0,28954.0,27933.0,138866.0,68664.0,143008.0,95209.0,87587.0,132300.0
1231,1231,Peri Gan,117832.0,209284.0,115876.0,110689.0,281928.0,162822.0,250613.0,66293.0,255775.0,119172.0,211602.0,121956.0,59732.0,132404.0,101009.0,215954.0,208329.0,121956.0,265355.0,140000.0,141835.0,223954.0,222933.0,139216.0,151156.0,143357.0,119580.0,122069.0,81146.0
7900,7900,Petah Tiqwa,8662.0,103566.0,19337.0,19916.0,155620.0,56522.0,124305.0,62985.0,129467.0,21522.0,103457.0,2698.0,106076.0,21781.0,36512.0,89645.0,102427.0,2698.0,346983.0,62867.0,64702.0,97646.0,96625.0,62083.0,44855.0,66225.0,8958.0,2810.0,46049.0
839,839,Petahya,34863.0,125099.0,15792.0,29727.0,177153.0,83551.0,145838.0,48627.0,151001.0,38513.0,124990.0,38861.0,79290.0,46592.0,17517.0,111179.0,123960.0,38861.0,320198.0,40830.0,42665.0,119179.0,118158.0,40046.0,71885.0,44188.0,36611.0,38973.0,36686.0
413,413,Ze'elim,118189.0,219667.0,110687.0,111046.0,271721.0,163179.0,240406.0,66650.0,245569.0,119528.0,219558.0,133429.0,49525.0,141160.0,104887.0,205747.0,218528.0,133429.0,242396.0,129793.0,131628.0,213747.0,212726.0,129009.0,151513.0,133150.0,119937.0,133541.0,81503.0
1180,1180,Zviyya,141698.0,46342.0,152372.0,152522.0,35078.0,97537.0,42999.0,196021.0,38298.0,146338.0,47494.0,139731.0,229643.0,124216.0,162547.0,47358.0,46464.0,139731.0,470551.0,186434.0,188269.0,41013.0,40336.0,185650.0,111739.0,189792.0,141993.0,134371.0,179085.0
1213,1213,Ziv'on,164843.0,74477.0,175518.0,175667.0,16309.0,120682.0,34868.0,219166.0,61443.0,169484.0,75630.0,162876.0,252789.0,147361.0,185693.0,70503.0,74599.0,162876.0,493696.0,209580.0,211415.0,64158.0,63482.0,208796.0,134885.0,212938.0,165139.0,157517.0,202230.0
465,465,Zova,59224.0,149461.0,45894.0,59690.0,201515.0,107913.0,170200.0,65031.0,175362.0,62874.0,149352.0,63222.0,95695.0,70953.0,36839.0,135540.0,148321.0,63222.0,324658.0,8624.0,16915.0,143540.0,142519.0,10488.0,96246.0,18437.0,60972.0,63335.0,53091.0
1136,1136,Zohar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,1136,Zohar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3791,3791,Zufim,34574.0,86050.0,45249.0,45398.0,138104.0,48721.0,106789.0,88897.0,111951.0,39215.0,85941.0,32607.0,122520.0,17077.0,55424.0,72130.0,84911.0,32607.0,363427.0,79311.0,81146.0,80130.0,79109.0,78527.0,37316.0,82669.0,34870.0,27248.0,71961.0
198,198,Zofit,22232.0,85442.0,31386.0,31621.0,139936.0,38980.0,108621.0,75034.0,113783.0,25438.0,87760.0,17553.0,119049.0,4051.0,51953.0,73961.0,84488.0,17553.0,359957.0,75841.0,77675.0,81961.0,80940.0,75056.0,25907.0,79198.0,18295.0,17807.0,58099.0
1150,1150,Zofar,228008.0,318244.0,209264.0,224543.0,370298.0,276696.0,338983.0,188434.0,284923.0,231658.0,318135.0,232006.0,126231.0,239737.0,203464.0,304324.0,317105.0,232006.0,122011.0,204206.0,188454.0,312324.0,311303.0,198668.0,265030.0,189260.0,229756.0,232118.0,195997.0
1102,1102,Zuqi Yam,44188.0,59897.0,50898.0,42631.0,126745.0,13435.0,90093.0,92536.0,100592.0,36448.0,62215.0,39509.0,144115.0,30095.0,69333.0,64339.0,58942.0,39509.0,385022.0,100906.0,102741.0,75495.0,79173.0,100122.0,6229.0,104264.0,40251.0,39567.0,75600.0
1262,1262,Zuqim,236887.0,327123.0,218142.0,233422.0,379177.0,285575.0,347862.0,197313.0,293802.0,240536.0,327014.0,240885.0,135110.0,248615.0,212343.0,313202.0,325984.0,240885.0,114048.0,213085.0,197332.0,321203.0,320182.0,207546.0,273909.0,198138.0,238635.0,240997.0,204876.0
1113,1113,Zur Hadassa,63826.0,154062.0,50495.0,64291.0,206116.0,112514.0,174801.0,64155.0,179963.0,67475.0,153953.0,67823.0,78176.0,75554.0,42002.0,140141.0,152923.0,67823.0,319084.0,18559.0,35028.0,148142.0,147121.0,21577.0,100848.0,36551.0,65574.0,67936.0,58172.0
1345,1345,Zur Yizhaq,34405.0,85881.0,45079.0,45229.0,137935.0,48552.0,106620.0,88728.0,111782.0,39046.0,85772.0,32438.0,122350.0,14237.0,55254.0,71960.0,84742.0,32438.0,363258.0,79142.0,80976.0,79961.0,78940.0,78357.0,25590.0,82499.0,34700.0,27079.0,71792.0
276,276,Zur Moshe,34278.0,69446.0,43433.0,43655.0,130187.0,22984.0,98872.0,87081.0,104035.0,37472.0,71764.0,29599.0,133756.0,16583.0,60608.0,64213.0,68492.0,29599.0,374664.0,90548.0,92382.0,72213.0,71192.0,89763.0,11025.0,93905.0,30341.0,29853.0,70145.0
1148,1148,Zur Natan,36148.0,87624.0,46823.0,46972.0,139678.0,50295.0,108363.0,90471.0,113525.0,40789.0,87515.0,34181.0,124093.0,15980.0,56998.0,73703.0,86485.0,34181.0,365001.0,80885.0,82720.0,81704.0,80683.0,80101.0,27333.0,84242.0,36443.0,28822.0,73535.0
774,774,Zuri'el,146138.0,57277.0,156812.0,150448.0,30053.0,99843.0,20926.0,200461.0,62014.0,144265.0,58429.0,144171.0,234083.0,128656.0,166987.0,71075.0,57399.0,144171.0,474991.0,190875.0,192709.0,63887.0,64053.0,190090.0,114045.0,194232.0,146433.0,138811.0,183525.0
1221,1221,Zurit,153607.0,64721.0,164282.0,157892.0,38974.0,107287.0,28371.0,207931.0,84109.0,151709.0,65874.0,151641.0,241553.0,136126.0,174457.0,93169.0,64843.0,151641.0,482461.0,198344.0,200179.0,74775.0,74130.0,197560.0,121490.0,201702.0,153903.0,146281.0,190995.0
613,613,Zippori,111534.0,43065.0,122209.0,122358.0,68347.0,67374.0,47665.0,165858.0,42194.0,116175.0,44218.0,109568.0,199480.0,94053.0,132384.0,25134.0,43188.0,109568.0,440388.0,156271.0,158106.0,11014.0,10369.0,155487.0,81576.0,159629.0,111830.0,104208.0,148922.0
796,796,Zelafon,41734.0,131971.0,22664.0,36599.0,184025.0,90423.0,152710.0,43937.0,157872.0,45384.0,131862.0,45732.0,74600.0,53463.0,15745.0,118050.0,130832.0,45732.0,315508.0,35977.0,37812.0,126051.0,125030.0,35193.0,78756.0,39335.0,43483.0,45845.0,31996.0
636,636,Sandala,97311.0,55549.0,107986.0,108135.0,80907.0,53366.0,76288.0,151634.0,51306.0,101952.0,55440.0,95344.0,185256.0,79829.0,118160.0,14592.0,54410.0,95344.0,393772.0,142048.0,143883.0,24785.0,23764.0,141264.0,71062.0,145405.0,97606.0,89985.0,134698.0
594,594,Zafriyya,11486.0,105247.0,9719.0,13530.0,164809.0,58786.0,133494.0,57207.0,138656.0,15135.0,107565.0,15609.0,98585.0,26057.0,30734.0,98834.0,104293.0,15609.0,339492.0,55376.0,57211.0,106835.0,105814.0,54592.0,47119.0,58734.0,13234.0,15722.0,40271.0
1079,1079,Zafririm,63482.0,153719.0,50152.0,63947.0,205772.0,112171.0,174458.0,48131.0,179620.0,67132.0,153609.0,67480.0,62153.0,75211.0,40896.0,139798.0,152579.0,67480.0,303061.0,38380.0,46217.0,147798.0,146777.0,43598.0,100504.0,47739.0,65230.0,67593.0,46721.0
8000,8000,Zefat,161999.0,76153.0,172674.0,172823.0,3499.0,117839.0,49612.0,216322.0,58600.0,166640.0,77305.0,160033.0,249945.0,144518.0,182849.0,67660.0,76275.0,160033.0,490852.0,206736.0,208571.0,61315.0,60638.0,205952.0,132041.0,210094.0,162295.0,154673.0,199387.0
612,612,Zerufa,80389.0,26637.0,87099.0,78832.0,103251.0,28227.0,56833.0,128737.0,77099.0,72648.0,28955.0,75709.0,181801.0,66296.0,105534.0,55065.0,23082.0,75709.0,422709.0,138592.0,140427.0,52002.0,55679.0,137808.0,42429.0,141950.0,76451.0,75768.0,111801.0
567,567,Zor'a,50815.0,141052.0,37485.0,51280.0,193105.0,99503.0,161791.0,55583.0,166953.0,54465.0,140942.0,54813.0,73083.0,62544.0,28992.0,127131.0,139912.0,54813.0,313991.0,31715.0,33550.0,135131.0,134110.0,30931.0,87837.0,35072.0,52563.0,54926.0,45243.0
334,334,Qevuzat Yavne,36874.0,128325.0,34918.0,29731.0,196064.0,81864.0,164749.0,29660.0,169911.0,38213.0,130643.0,40998.0,76281.0,51445.0,14848.0,130089.0,127371.0,40998.0,317189.0,54137.0,55972.0,138089.0,137068.0,53353.0,70197.0,57495.0,38622.0,41110.0,12724.0
3557,3557,Qedumim,49786.0,101264.0,60461.0,61372.0,153318.0,58467.0,122003.0,104109.0,127165.0,55189.0,101155.0,47819.0,137732.0,32815.0,70636.0,87343.0,100124.0,47819.0,378639.0,94523.0,96358.0,95343.0,94322.0,93739.0,46507.0,97880.0,48048.0,41141.0,87173.0
195,195,Qadima- Zoran,32386.0,73817.0,41540.0,41763.0,132261.0,27355.0,100946.0,85189.0,106108.0,35580.0,76135.0,27707.0,131864.0,14690.0,58716.0,66286.0,72862.0,27707.0,372772.0,88655.0,90490.0,74286.0,73265.0,87871.0,15395.0,92013.0,28449.0,27961.0,68253.0
4025,4025,Qidmat Zevi,174372.0,110129.0,185047.0,185196.0,33563.0,130212.0,79176.0,228695.0,57884.0,179013.0,110020.0,172405.0,262318.0,156890.0,195222.0,80032.0,108990.0,172405.0,441985.0,219109.0,191946.0,73687.0,73011.0,218325.0,144414.0,192752.0,174668.0,167046.0,211759.0
3781,3781,Qedar,77040.0,167276.0,63709.0,77505.0,219330.0,125728.0,188015.0,106259.0,154309.0,80689.0,167167.0,81037.0,132602.0,88768.0,65294.0,153355.0,166137.0,81037.0,307855.0,30063.0,14310.0,161356.0,160335.0,24524.0,114062.0,15116.0,78788.0,81150.0,89323.0
615,615,Qidron,36364.0,135475.0,25965.0,36880.0,189325.0,89013.0,158010.0,36810.0,163173.0,45363.0,137793.0,40488.0,76721.0,50935.0,9577.0,123351.0,134520.0,40488.0,317628.0,54577.0,56412.0,131351.0,130330.0,53793.0,77347.0,57935.0,38112.0,40600.0,19874.0
1211,1211,Qaddarim,138149.0,73906.0,148823.0,148973.0,24154.0,93988.0,46265.0,192472.0,34749.0,142790.0,73797.0,136182.0,226094.0,120667.0,158998.0,43809.0,72766.0,136182.0,467002.0,182886.0,184720.0,37464.0,36787.0,182101.0,108191.0,186243.0,138444.0,130823.0,175536.0
766,766,Qomemiyyut,62318.0,156337.0,47356.0,55175.0,208391.0,107308.0,177076.0,21099.0,182238.0,63657.0,156228.0,70099.0,51924.0,77829.0,32343.0,142416.0,155198.0,70099.0,292831.0,66113.0,67947.0,150417.0,149396.0,65328.0,95641.0,69470.0,64066.0,70211.0,28662.0
1179,1179,Qoranit,27312.0,100096.0,37986.0,37627.0,152150.0,60729.0,120835.0,81635.0,125997.0,31444.0,99987.0,20284.0,115257.0,26166.0,48161.0,86175.0,98957.0,20284.0,356165.0,72048.0,73883.0,94176.0,93155.0,71264.0,49063.0,75406.0,24928.0,19477.0,64699.0
1052,1052,Qetura,290402.0,380639.0,271658.0,286938.0,432693.0,339091.0,401378.0,250828.0,355545.0,294052.0,380530.0,294400.0,188625.0,302131.0,265858.0,366718.0,379499.0,294400.0,50677.0,274828.0,259075.0,374718.0,373697.0,269289.0,327424.0,259882.0,292150.0,294513.0,258391.0
1167,1167,Qesaryya,63536.0,43323.0,70246.0,61979.0,110171.0,11374.0,73519.0,111884.0,84018.0,55796.0,45641.0,58857.0,163463.0,49444.0,88681.0,61985.0,42368.0,58857.0,404370.0,120254.0,122089.0,58921.0,62599.0,119470.0,25577.0,123612.0,59599.0,58915.0,94948.0
414,414,Qelahim,93797.0,184033.0,75052.0,90332.0,236087.0,142485.0,204772.0,42363.0,209934.0,97446.0,183924.0,97795.0,33656.0,105525.0,69253.0,170113.0,182894.0,97795.0,274564.0,94159.0,95994.0,178113.0,177092.0,93375.0,130819.0,97516.0,95545.0,97907.0,57215.0
3601,3601,Qalya,102926.0,193162.0,89596.0,103391.0,180582.0,151614.0,213901.0,132145.0,136666.0,106575.0,193053.0,106924.0,142028.0,114654.0,91180.0,127771.0,192023.0,106924.0,272019.0,55950.0,40197.0,139444.0,138423.0,50411.0,139948.0,41003.0,104674.0,107036.0,115209.0
638,638,Qalansawe,46569.0,73019.0,57244.0,57393.0,125073.0,30222.0,93758.0,100892.0,98921.0,51210.0,72910.0,44602.0,134515.0,27149.0,67419.0,59099.0,71880.0,44602.0,375422.0,91306.0,93141.0,67099.0,66078.0,90522.0,18263.0,94664.0,46865.0,39243.0,83956.0
4024,4024,Qela,183648.0,119405.0,194323.0,194472.0,42839.0,139488.0,85083.0,237971.0,74834.0,188289.0,119296.0,181682.0,271594.0,166167.0,204498.0,89309.0,118266.0,181682.0,458934.0,228385.0,230220.0,82964.0,82287.0,227601.0,153690.0,231743.0,183944.0,176322.0,221035.0
1243,1243,Qazir,69767.0,56608.0,80442.0,80591.0,108662.0,25823.0,77347.0,124091.0,82509.0,74408.0,56499.0,67801.0,157713.0,52286.0,90617.0,35732.0,55469.0,67801.0,398621.0,114504.0,116339.0,43732.0,42711.0,113720.0,43519.0,117862.0,70063.0,62441.0,107155.0
1347,1347,Qasr A-Sir,138964.0,229200.0,120219.0,135499.0,281254.0,187652.0,249939.0,99390.0,255101.0,142613.0,229091.0,142961.0,37187.0,150692.0,114420.0,215279.0,228061.0,142961.0,211976.0,139325.0,141160.0,223280.0,222259.0,138541.0,175986.0,142683.0,140712.0,143074.0,106953.0
4100,4100,Qazrin,176751.0,112508.0,187426.0,187575.0,32967.0,132591.0,81555.0,231074.0,53627.0,181392.0,112399.0,174785.0,264697.0,159270.0,197601.0,82412.0,111369.0,174785.0,437728.0,221488.0,187689.0,76067.0,75390.0,220704.0,146793.0,188495.0,177047.0,169425.0,214139.0
2620,2620,Qiryat Ono,3184.0,99865.0,16287.0,16867.0,158048.0,53403.0,126733.0,59936.0,131895.0,18472.0,102183.0,4699.0,108504.0,18663.0,33463.0,92073.0,98911.0,4699.0,349412.0,65295.0,67130.0,100074.0,99053.0,64511.0,41737.0,68653.0,5840.0,4812.0,43000.0
3611,3611,Qiryat Arba,105996.0,196233.0,87252.0,102532.0,248287.0,154685.0,216972.0,69003.0,222134.0,109646.0,196124.0,109994.0,54538.0,117725.0,81452.0,182312.0,195094.0,109994.0,281115.0,51773.0,82297.0,190313.0,189292.0,54791.0,143018.0,83819.0,107745.0,110107.0,86943.0
6800,6800,Qiryat Atta,105148.0,17264.0,115822.0,115972.0,73575.0,59831.0,29188.0,159471.0,47422.0,109788.0,18417.0,103181.0,193093.0,87666.0,125997.0,49715.0,17387.0,103181.0,434001.0,149885.0,151719.0,26337.0,25692.0,149100.0,74033.0,153242.0,105443.0,97821.0,142535.0
